ID_Cliente,Tem_carro,Tem_casa_propria,Tem_telefone_trabalho,Tem_telefone_fixo,Tem_email,Tamanho_familia,Rendimento_anual,Idade,Anos_empregado,Categoria_de_renda,Grau_escolaridade,Estado_civil,Moradia,Ocupacao,Mau
5023035,0,1,1,0,0,2.0,112500.0,48.76212379446532,4.728365401069152,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5023036,0,1,0,0,0,2.0,112500.0,22.393341410159003,3.058242126806163,Empregado,Ensino médio,União-estável,Mora com os pais,Outro,0
5023039,0,0,0,0,0,1.0,90000.0,57.359151796409236,0.0,Pensionista,Ensino médio,Viúvo,Casa/apartamento próprio,Outro,0
5023040,0,0,0,0,0,1.0,90000.0,57.359151796409236,0.0,Pensionista,Ensino médio,Viúvo,Casa/apartamento próprio,Outro,0
5023041,0,0,0,0,0,1.0,90000.0,57.359151796409236,0.0,Pensionista,Ensino médio,Viúvo,Casa/apartamento próprio,Outro,0
5023051,0,1,1,1,0,5.0,112500.0,35.792658302360756,12.391767113629985,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Medicina,0
5023052,0,1,1,1,0,5.0,112500.0,35.792658302360756,12.391767113629985,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Medicina,0
5023053,0,1,0,0,0,2.0,247500.0,57.98065668699562,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5023054,0,1,0,0,0,2.0,247500.0,57.98065668699562,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5023055,0,1,0,0,0,2.0,247500.0,57.98065668699562,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5023057,1,1,0,0,0,3.0,112500.0,30.880853131823375,1.3908567595501617,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5023058,1,1,0,0,0,3.0,112500.0,30.880853131823375,1.3908567595501617,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5023059,1,1,0,0,0,3.0,112500.0,30.880853131823375,1.3908567595501617,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5023060,0,1,0,0,0,1.0,202500.0,46.013265159448856,7.310211708659315,Associado comercial,Ensino médio,Divorciado,Casa/apartamento próprio,Vendas,0
5023061,0,1,0,0,0,1.0,202500.0,46.013265159448856,7.310211708659315,Associado comercial,Ensino médio,Divorciado,Casa/apartamento próprio,Vendas,0
5023063,0,1,0,0,0,4.0,202500.0,37.7612134403855,1.1417072219142077,Associado comercial,Ensino médio,União-estável,Cooperativa habitacional,Outro,0
5023064,0,1,0,0,0,4.0,202500.0,37.7612134403855,1.1417072219142077,Associado comercial,Ensino médio,União-estável,Cooperativa habitacional,Outro,0
5023065,0,1,0,1,0,2.0,38250.0,64.00952791638431,0.0,Pensionista,Ensino superior,Casado,Casa/apartamento próprio,Outro,0
5023067,0,1,0,1,0,2.0,38250.0,64.00952791638431,0.0,Pensionista,Ensino superior,Casado,Casa/apartamento próprio,Outro,0
5023068,0,1,0,1,0,2.0,38250.0,64.00952791638431,0.0,Pensionista,Ensino superior,Casado,Casa/apartamento próprio,Outro,0
5023069,0,1,0,1,0,2.0,38250.0,64.00952791638431,0.0,Pensionista,Ensino superior,Casado,Casa/apartamento próprio,Outro,0
5023070,0,1,0,1,0,2.0,38250.0,64.00952791638431,0.0,Pensionista,Ensino superior,Casado,Casa/apartamento próprio,Outro,0
5023076,1,1,0,0,0,2.0,81000.0,34.53869689316002,2.308055606891312,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Cozinha,0
5023077,1,1,0,0,0,2.0,81000.0,34.53869689316002,2.308055606891312,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Cozinha,0
5023080,0,1,0,0,0,2.0,81000.0,59.68911065935645,0.0,Pensionista,Ensino fundamental,Casado,Casa/apartamento próprio,Outro,0
5023081,0,1,0,0,0,1.0,135000.0,23.97858956720535,0.8104204740685983,Servidor público,Ensino superior incompleto,Solteiro,Casa/apartamento próprio,Alta tecnologia,0
5023082,0,1,0,0,0,1.0,135000.0,23.97858956720535,0.8104204740685983,Servidor público,Ensino superior incompleto,Solteiro,Casa/apartamento próprio,Alta tecnologia,0
5023089,0,0,0,0,0,1.0,202500.0,46.183015393882144,11.39243105607918,Empregado,Ensino médio,Divorciado,Casa/apartamento próprio,Construção Civil,0
5023092,0,0,0,0,0,1.0,202500.0,46.183015393882144,11.39243105607918,Empregado,Ensino médio,Divorciado,Casa/apartamento próprio,Construção Civil,0
5023095,0,0,0,0,0,1.0,202500.0,46.183015393882144,11.39243105607918,Empregado,Ensino médio,Divorciado,Casa/apartamento próprio,Construção Civil,0
5023096,0,0,0,0,0,1.0,202500.0,46.183015393882144,11.39243105607918,Empregado,Ensino médio,Divorciado,Casa/apartamento próprio,Construção Civil,0
5023099,0,1,0,0,0,2.0,94500.0,59.87255042882468,0.0,Pensionista,Ensino fundamental,Casado,Casa/apartamento próprio,Outro,0
5023101,0,1,0,0,0,2.0,94500.0,59.87255042882468,0.0,Pensionista,Ensino fundamental,Casado,Casa/apartamento próprio,Outro,0
5023103,0,1,0,0,0,2.0,135000.0,57.30986947028344,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5023105,1,1,1,0,0,3.0,67500.0,41.49571859791782,4.6434902838525085,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Equipe principal,0
5023106,1,1,1,0,0,3.0,67500.0,41.49571859791782,4.6434902838525085,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Equipe principal,0
5023107,1,1,1,0,0,3.0,67500.0,41.49571859791782,4.6434902838525085,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Equipe principal,0
5023108,1,1,1,0,0,3.0,67500.0,41.49571859791782,4.6434902838525085,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Equipe principal,0
5023109,1,1,1,0,0,3.0,67500.0,41.49571859791782,4.6434902838525085,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Equipe principal,0
5023110,0,1,1,1,0,2.0,382500.0,27.751425422835514,1.4757318767668055,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Construção Civil,0
5023111,0,1,1,1,0,2.0,382500.0,27.751425422835514,1.4757318767668055,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Construção Civil,0
5023112,0,1,1,1,0,2.0,382500.0,27.751425422835514,1.4757318767668055,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Construção Civil,0
5023114,0,1,1,1,0,2.0,382500.0,27.751425422835514,1.4757318767668055,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Construção Civil,0
5023115,0,1,0,0,0,2.0,81000.0,66.16699863789127,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5023116,0,1,0,0,0,2.0,81000.0,51.543837313565646,27.97319589040158,Empregado,Ensino médio,União-estável,Casa/apartamento próprio,Outro,0
5023117,0,1,0,0,0,2.0,81000.0,51.543837313565646,27.97319589040158,Empregado,Ensino médio,União-estável,Casa/apartamento próprio,Outro,0
5023118,0,1,0,0,0,2.0,81000.0,51.543837313565646,27.97319589040158,Empregado,Ensino médio,União-estável,Casa/apartamento próprio,Outro,0
5023133,0,1,0,0,1,3.0,180000.0,33.64340130187478,4.47647795642621,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Equipe principal,0
5023134,0,1,0,0,1,3.0,180000.0,33.64340130187478,4.47647795642621,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Equipe principal,0
5023137,0,0,0,0,0,1.0,112500.0,57.86566459270211,0.0,Pensionista,Ensino médio,Solteiro,Casa/apartamento próprio,Outro,0
5023139,0,0,0,0,0,1.0,112500.0,57.86566459270211,0.0,Pensionista,Ensino médio,Solteiro,Casa/apartamento próprio,Outro,0
5023141,0,0,0,0,0,1.0,112500.0,57.86566459270211,0.0,Pensionista,Ensino médio,Solteiro,Casa/apartamento próprio,Outro,0
5023143,0,0,0,0,0,1.0,112500.0,57.86566459270211,0.0,Pensionista,Ensino médio,Solteiro,Casa/apartamento próprio,Outro,0
5023145,0,0,0,0,0,1.0,112500.0,57.86566459270211,0.0,Pensionista,Ensino médio,Solteiro,Casa/apartamento próprio,Outro,0
5023146,0,0,0,0,0,1.0,112500.0,57.86566459270211,0.0,Pensionista,Ensino médio,Solteiro,Casa/apartamento próprio,Outro,0
5023150,0,1,0,0,0,3.0,315000.0,31.212139879668985,4.142453301573612,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Gerência,0
5023151,0,1,0,0,0,3.0,315000.0,31.212139879668985,4.142453301573612,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Gerência,0
5023152,0,1,0,0,0,3.0,315000.0,31.212139879668985,4.142453301573612,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Gerência,0
5023153,0,0,1,1,0,2.0,126000.0,37.39433390144904,17.476060425607645,Associado comercial,Ensino médio,Casado,Habitação pública ,Vendas,0
5023159,0,0,1,1,0,2.0,126000.0,37.39433390144904,17.476060425607645,Associado comercial,Ensino médio,Casado,Habitação pública ,Vendas,0
5023160,0,0,1,1,0,2.0,126000.0,37.39433390144904,17.476060425607645,Associado comercial,Ensino médio,Casado,Habitação pública ,Vendas,0
5023163,0,1,0,1,0,1.0,135000.0,59.648042054251626,0.0,Pensionista,Ensino médio,Divorciado,Casa/apartamento próprio,Outro,0
5023164,0,1,0,1,0,1.0,135000.0,59.648042054251626,0.0,Pensionista,Ensino médio,Divorciado,Casa/apartamento próprio,Outro,0
5023168,0,0,0,0,0,2.0,153000.0,63.96024559025852,0.0,Pensionista,Ensino fundamental,Casado,Casa/apartamento próprio,Outro,0
5023170,0,1,0,1,0,3.0,117000.0,41.290375572393685,5.642826341403314,Servidor público,Ensino médio,Casado,Casa/apartamento próprio,Medicina,0
5023171,0,1,0,1,0,3.0,117000.0,41.290375572393685,5.642826341403314,Servidor público,Ensino médio,Casado,Casa/apartamento próprio,Medicina,0
5023172,0,1,1,1,0,3.0,337500.0,48.564994489962146,12.895542002915871,Empregado,Ensino médio,União-estável,Casa/apartamento próprio,Construção Civil,0
5023176,0,1,1,1,0,3.0,337500.0,48.564994489962146,12.895542002915871,Empregado,Ensino médio,União-estável,Casa/apartamento próprio,Construção Civil,0
5023180,0,0,0,0,0,2.0,67500.0,58.22980622463158,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5023181,0,0,0,0,0,2.0,67500.0,58.22980622463158,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5023182,0,0,0,0,0,2.0,67500.0,58.22980622463158,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5023183,1,1,0,1,0,2.0,135000.0,47.18782726544693,7.39234891886897,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Equipe principal,0
5023184,1,1,0,1,0,2.0,135000.0,47.18782726544693,7.39234891886897,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Equipe principal,0
5023186,1,1,0,1,0,2.0,135000.0,47.18782726544693,7.39234891886897,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Equipe principal,0
5023187,1,1,0,1,0,2.0,135000.0,47.18782726544693,7.39234891886897,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Equipe principal,0
5023188,1,1,0,1,0,2.0,135000.0,47.18782726544693,7.39234891886897,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Equipe principal,0
5023201,1,1,0,0,0,4.0,180000.0,43.231551640348535,5.308801686550717,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Motorista,0
5023206,0,0,0,0,0,3.0,135000.0,39.52990136690007,0.6434081466422993,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Vendas,0
5023209,0,0,0,0,0,3.0,135000.0,39.52990136690007,0.6434081466422993,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Vendas,0
5023210,0,0,0,0,0,3.0,135000.0,39.52990136690007,0.6434081466422993,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Vendas,0
5023211,0,0,0,0,0,3.0,135000.0,39.52990136690007,0.6434081466422993,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Vendas,0
5023212,0,0,0,0,0,3.0,135000.0,39.52990136690007,0.6434081466422993,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Vendas,0
5023213,1,1,0,0,0,2.0,225000.0,45.75590190079194,6.141125416675223,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Motorista,0
5023214,1,1,0,0,0,2.0,225000.0,45.75590190079194,6.141125416675223,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Motorista,0
5023215,1,1,0,0,0,2.0,225000.0,45.75590190079194,6.141125416675223,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Motorista,0
5023216,1,1,0,0,0,2.0,225000.0,45.75590190079194,6.141125416675223,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Motorista,0
5023217,1,1,0,0,0,2.0,225000.0,45.75590190079194,6.141125416675223,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Motorista,0
5023224,0,0,0,0,0,2.0,135000.0,56.77597760392068,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5023229,0,1,0,0,0,1.0,90000.0,67.43191167511995,0.0,Pensionista,Ensino médio,Viúvo,Casa/apartamento próprio,Outro,0
5023230,0,1,0,0,0,1.0,90000.0,67.43191167511995,0.0,Pensionista,Ensino médio,Viúvo,Casa/apartamento próprio,Outro,0
5023232,1,1,1,0,0,1.0,225000.0,30.670034292285262,3.477141898875405,Associado comercial,Ensino superior,Solteiro,Casa/apartamento próprio,Equipe principal,0
5023234,1,1,1,0,0,1.0,225000.0,30.670034292285262,3.477141898875405,Associado comercial,Ensino superior,Solteiro,Casa/apartamento próprio,Equipe principal,0
5023236,1,1,1,0,0,1.0,225000.0,30.670034292285262,3.477141898875405,Associado comercial,Ensino superior,Solteiro,Casa/apartamento próprio,Equipe principal,0
5023239,1,1,0,0,0,4.0,225000.0,35.58457736982963,14.973613421220149,Empregado,Ensino médio,Casado,Apartamento alugado,Outro,0
5023240,1,1,0,0,0,4.0,225000.0,35.58457736982963,14.973613421220149,Empregado,Ensino médio,Casado,Apartamento alugado,Outro,0
5023241,1,1,0,0,0,4.0,225000.0,35.58457736982963,14.973613421220149,Empregado,Ensino médio,Casado,Apartamento alugado,Outro,0
5023246,1,1,0,0,0,4.0,225000.0,35.58457736982963,14.973613421220149,Empregado,Ensino médio,Casado,Apartamento alugado,Outro,0
5023248,1,1,0,0,0,4.0,225000.0,35.58457736982963,14.973613421220149,Empregado,Ensino médio,Casado,Apartamento alugado,Outro,0
5023250,0,1,0,0,0,2.0,67500.0,53.52334407961833,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5023251,0,1,0,0,0,2.0,67500.0,53.52334407961833,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5023254,0,1,0,0,0,1.0,112500.0,55.94365387379617,6.560025188744464,Empregado,Ensino médio,Divorciado,Casa/apartamento próprio,Motorista,0
5023257,1,1,0,0,0,2.0,180000.0,58.04910436217034,4.6434902838525085,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Motorista,0
5023259,1,1,0,0,0,2.0,180000.0,58.04910436217034,4.6434902838525085,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Motorista,0
5023260,1,1,0,0,0,2.0,180000.0,58.04910436217034,4.6434902838525085,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Motorista,0
5023261,1,1,0,0,0,2.0,180000.0,58.04910436217034,4.6434902838525085,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Motorista,0
5023262,1,1,0,0,0,2.0,180000.0,58.04910436217034,4.6434902838525085,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Motorista,0
5023263,1,1,0,0,0,2.0,180000.0,58.04910436217034,4.6434902838525085,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Motorista,0
5023265,0,1,0,0,0,2.0,135000.0,24.446771665400384,2.8090925891702088,Servidor público,Ensino médio,Casado,Casa/apartamento próprio,Equipe principal,0
5023272,0,1,0,0,0,1.0,76500.0,68.83098215569107,0.0,Pensionista,Ensino médio,Viúvo,Casa/apartamento próprio,Outro,0
5023273,0,1,0,0,0,1.0,76500.0,68.83098215569107,0.0,Pensionista,Ensino médio,Viúvo,Casa/apartamento próprio,Outro,0
5023279,1,1,0,0,0,2.0,180000.0,45.72578492371507,6.727037516170763,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Vendas,0
5023280,1,1,0,0,0,2.0,180000.0,45.72578492371507,6.727037516170763,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Vendas,0
5023282,1,1,0,0,0,2.0,180000.0,45.72578492371507,6.727037516170763,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Vendas,0
5023283,0,1,0,0,0,2.0,180000.0,42.752417914125544,8.89545986570566,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5023284,0,1,0,0,0,2.0,180000.0,42.752417914125544,8.89545986570566,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5023292,0,0,0,1,0,3.0,225000.0,30.880853131823375,4.895377728495451,Servidor público,Ensino superior,União-estável,Casa/apartamento próprio,Medicina,0
5023295,0,0,0,1,0,3.0,225000.0,30.880853131823375,4.895377728495451,Servidor público,Ensino superior,União-estável,Casa/apartamento próprio,Medicina,0
5023298,1,1,0,0,1,3.0,67500.0,32.60573454622614,9.727783595830168,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5023299,1,1,0,0,1,3.0,67500.0,32.60573454622614,9.727783595830168,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5023301,1,1,0,0,1,3.0,67500.0,32.60573454622614,9.727783595830168,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5023303,1,0,0,0,0,3.0,225000.0,28.75349938739331,5.1417893591244175,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5023304,1,0,0,0,0,3.0,225000.0,28.75349938739331,5.1417893591244175,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5023305,1,0,0,0,0,3.0,225000.0,28.75349938739331,5.1417893591244175,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5023306,1,0,0,0,0,3.0,225000.0,28.75349938739331,5.1417893591244175,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5023307,1,0,0,0,0,3.0,225000.0,28.75349938739331,5.1417893591244175,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5023308,1,0,0,0,0,3.0,225000.0,28.75349938739331,5.1417893591244175,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5023309,1,0,0,0,0,3.0,225000.0,28.75349938739331,5.1417893591244175,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5023310,1,0,0,0,0,3.0,225000.0,28.75349938739331,5.1417893591244175,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5023311,1,0,0,0,0,3.0,225000.0,28.75349938739331,5.1417893591244175,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5023312,1,0,0,0,0,3.0,225000.0,28.75349938739331,5.1417893591244175,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5023313,1,0,0,0,0,3.0,225000.0,28.75349938739331,5.1417893591244175,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5023314,1,0,0,0,0,3.0,225000.0,28.75349938739331,5.1417893591244175,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5023315,1,0,0,0,0,3.0,225000.0,28.75349938739331,5.1417893591244175,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5023316,1,0,0,0,0,3.0,225000.0,28.75349938739331,5.1417893591244175,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5023320,0,0,0,0,0,2.0,135000.0,36.99459947842872,13.308965960971136,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5023321,0,0,0,0,0,2.0,135000.0,36.99459947842872,13.308965960971136,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5023323,1,1,0,0,0,4.0,135000.0,33.66530455793069,11.81133082814842,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Outro,1
5023324,1,1,0,0,0,4.0,135000.0,33.66530455793069,11.81133082814842,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5023325,1,1,0,0,0,4.0,135000.0,33.66530455793069,11.81133082814842,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5023327,0,1,0,0,0,4.0,81000.0,66.470906315667,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5023329,0,1,0,0,0,4.0,81000.0,66.470906315667,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5023330,0,1,0,0,0,4.0,81000.0,66.470906315667,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5023331,0,1,0,0,0,4.0,81000.0,66.470906315667,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5023339,0,1,0,0,1,2.0,135000.0,46.30074539518265,11.644318500722123,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Vendas,0
5023341,0,1,0,0,1,2.0,135000.0,46.30074539518265,11.644318500722123,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Vendas,0
5023351,0,1,0,0,0,2.0,90000.0,48.64986960717879,2.390192817100967,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5023352,0,1,0,0,0,2.0,90000.0,48.64986960717879,2.390192817100967,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5023353,0,1,0,0,0,2.0,90000.0,48.64986960717879,2.390192817100967,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5023354,0,1,1,0,0,1.0,180000.0,29.594036838538777,6.3902749543111765,Empregado,Ensino médio,Solteiro,Casa/apartamento próprio,Outro,0
5023368,0,1,0,1,0,2.0,67500.0,59.116888094895856,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5023369,1,1,0,0,0,1.0,135000.0,24.846506088420707,2.308055606891312,Associado comercial,Ensino médio,Solteiro,Casa/apartamento próprio,Motorista,0
5023373,0,1,1,0,0,4.0,157500.0,46.55537074683258,3.058242126806163,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Serviço privado,0
5023374,0,1,1,0,0,4.0,157500.0,46.55537074683258,3.058242126806163,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Serviço privado,0
5023377,0,1,0,1,0,2.0,81000.0,58.54466553043526,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5023378,0,1,0,1,0,2.0,81000.0,58.54466553043526,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5023379,0,1,0,1,0,2.0,81000.0,58.54466553043526,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5023380,0,1,0,1,0,2.0,81000.0,58.54466553043526,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5023385,0,1,0,1,0,2.0,81000.0,58.54466553043526,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5023386,0,1,0,1,0,2.0,81000.0,58.54466553043526,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5023390,1,1,0,0,0,4.0,157500.0,37.06030924659644,5.727701458619958,Associado comercial,Ensino superior,Casado,Casa/apartamento próprio,Equipe principal,0
5023392,0,1,0,0,0,1.0,99000.0,59.352348097496865,3.392266781658761,Associado comercial,Ensino médio,Viúvo,Casa/apartamento próprio,Segurança,0
5023394,0,1,0,0,0,1.0,99000.0,59.352348097496865,3.392266781658761,Associado comercial,Ensino médio,Viúvo,Casa/apartamento próprio,Segurança,0
5023398,0,1,0,0,0,1.0,99000.0,59.352348097496865,3.392266781658761,Associado comercial,Ensino médio,Viúvo,Casa/apartamento próprio,Segurança,0
5023399,0,1,0,0,0,1.0,99000.0,59.352348097496865,3.392266781658761,Associado comercial,Ensino médio,Viúvo,Casa/apartamento próprio,Segurança,0
5023406,0,1,0,0,0,1.0,99000.0,59.352348097496865,3.392266781658761,Associado comercial,Ensino médio,Viúvo,Casa/apartamento próprio,Segurança,0
5023408,0,1,0,0,0,2.0,112500.0,59.25378344524528,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5023410,0,1,0,0,0,2.0,112500.0,59.25378344524528,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5023411,0,1,0,0,0,2.0,112500.0,59.25378344524528,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5023412,0,1,0,0,0,2.0,112500.0,59.25378344524528,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5023414,1,1,0,1,0,3.0,225000.0,45.18367933633134,7.310211708659315,Associado comercial,Ensino superior,Casado,Casa/apartamento próprio,Gerência,0
5023415,1,1,0,1,0,3.0,225000.0,45.18367933633134,7.310211708659315,Associado comercial,Ensino superior,Casado,Casa/apartamento próprio,Gerência,0
5023417,1,1,0,1,0,3.0,225000.0,45.18367933633134,7.310211708659315,Associado comercial,Ensino superior,Casado,Casa/apartamento próprio,Gerência,0
5023419,1,1,0,1,0,3.0,225000.0,45.18367933633134,7.310211708659315,Associado comercial,Ensino superior,Casado,Casa/apartamento próprio,Gerência,0
5023420,1,1,0,1,0,3.0,225000.0,45.18367933633134,7.310211708659315,Associado comercial,Ensino superior,Casado,Casa/apartamento próprio,Gerência,0
5023421,1,1,0,1,0,3.0,225000.0,45.18367933633134,7.310211708659315,Associado comercial,Ensino superior,Casado,Casa/apartamento próprio,Gerência,0
5023422,1,1,0,1,0,3.0,225000.0,45.18367933633134,7.310211708659315,Associado comercial,Ensino superior,Casado,Casa/apartamento próprio,Gerência,0
5023423,1,1,0,1,0,3.0,225000.0,45.18367933633134,7.310211708659315,Associado comercial,Ensino superior,Casado,Casa/apartamento próprio,Gerência,0
5023425,0,1,0,0,0,5.0,157500.0,38.98231996550237,10.727119653380973,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Construção Civil,0
5023426,0,1,0,0,0,5.0,157500.0,38.98231996550237,10.727119653380973,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Construção Civil,0
5023428,0,1,0,0,0,5.0,157500.0,38.98231996550237,10.727119653380973,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Construção Civil,0
5023430,0,1,0,1,0,2.0,108000.0,63.09232906904317,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5023431,0,1,0,1,0,2.0,108000.0,63.09232906904317,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5023432,0,1,0,1,0,2.0,108000.0,63.09232906904317,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5023433,0,1,0,1,0,2.0,108000.0,63.09232906904317,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5023439,0,1,1,1,0,1.0,180000.0,62.232626268848776,36.72902249875083,Empregado,Ensino superior,Solteiro,Casa/apartamento próprio,Vendas,0
5023443,0,1,1,1,0,1.0,180000.0,62.232626268848776,36.72902249875083,Empregado,Ensino superior,Solteiro,Casa/apartamento próprio,Vendas,0
